adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2008-01-01,2008-01-31,2008,971,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2008-01-01,2008-01-31,2008,0,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2008-01-01,2008-01-31,2008,17,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2008-01-01,2008-01-31,2008,166,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2008-01-01,2008-01-31,2008,171,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2008-01-01,2008-01-31,2008,49,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2008-01-01,2008-01-31,2008,38,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2008-01-01,2008-01-31,2008,85,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2008-01-01,2008-01-31,2008,5,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2008-01-01,2008-01-31,2008,574,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2008-01-01,2008-01-31,2008,139,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2008-01-01,2008-01-31,2008,184,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2008-01-01,2008-01-31,2008,361,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2008-01-01,2008-01-31,2008,259,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2008-01-01,2008-01-31,2008,249,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2008-01-01,2008-01-31,2008,430,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2008-01-01,2008-01-31,2008,19568,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2008-01-01,2008-12-31,2008,1389,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2008-01-01,2008-12-31,2008,0,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2008-01-01,2008-12-31,2008,250,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2008-01-01,2008-12-31,2008,510,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2008-01-01,2008-12-31,2008,228,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,SULAWESI SELATAN,NA,"INDONESIA, SULAWESI SELATAN",IDN,1013689,ID-SN,NA,2008-01-01,2008-12-31,2008,3538,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2008-01-01,2008-12-31,2008,1006,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2008-01-01,2008-12-31,2008,172,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2008-01-01,2008-12-31,2008,43,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,DI YOGYAKARTA,NA,"INDONESIA, DI YOGYAKARTA",IDN,1013669,ID-YO,NA,2008-01-01,2008-12-31,2008,2119,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2008-01-01,2008-12-31,2008,17310,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2008-01-01,2008-12-31,2008,3954,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2008-01-01,2008-12-31,2008,6254,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2008-01-01,2008-12-31,2008,777,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2007-03-01,2007-03-31,2007,80,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2007-03-01,2007-03-31,2007,1,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2007-03-01,2007-03-31,2007,266,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2007-03-01,2007-03-31,2007,251,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2007-03-01,2007-03-31,2007,151,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2007-03-01,2007-03-31,2007,239,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2007-03-01,2007-03-31,2007,137,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2007-03-01,2007-03-31,2007,366,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2007-03-01,2007-03-31,2007,222,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2007-03-01,2007-03-31,2007,20473,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2007-04-01,2007-04-30,2007,56,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2007-04-01,2007-04-30,2007,27,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2007-04-01,2007-04-30,2007,784,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2008-01-01,2008-12-31,2008,4807,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,KEPULAUAN BANGKA BELITUNG,NA,"INDONESIA, KEPULAUAN BANGKA BELITUNG",IDN,1013675,ID-BB,NA,2008-01-01,2008-12-31,2008,34,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2008-01-01,2008-12-31,2008,1724,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2008-01-01,2008-12-31,2008,28361,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2008-01-01,2008-12-31,2008,23248,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2008-01-01,2008-12-31,2008,19235,Total,Admin1,Year,MOH-IDN-2010-Y01-05,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2008-01-01,2008-12-31,2008,155607,Total,Admin0,Year,WHOSEARO-ALL-19852009-Y01-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2008-02-01,2008-02-29,2008,187,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2008-02-01,2008-02-29,2008,2,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2008-02-01,2008-02-29,2008,903,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2008-02-01,2008-02-29,2008,370,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2008-02-01,2008-02-29,2008,55,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2008-02-01,2008-02-29,2008,337,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2008-02-01,2008-02-29,2008,2620,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2008-02-01,2008-02-29,2008,51,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2008-02-01,2008-02-29,2008,24,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2008-02-01,2008-02-29,2008,2552,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2008-02-01,2008-02-29,2008,2867,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2008-02-01,2008-02-29,2008,3189,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2008-02-01,2008-02-29,2008,15,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2008-02-01,2008-02-29,2008,77,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2008-02-01,2008-02-29,2008,64,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,KALIMANTAN TIMUR,NA,"INDONESIA, KALIMANTAN TIMUR",IDN,1013687,ID-KI,NA,2008-02-01,2008-02-29,2008,607,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2008-02-01,2008-02-29,2008,85,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2008-02-01,2008-02-29,2008,892,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2008-02-01,2008-02-29,2008,0,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2008-02-01,2008-02-29,2008,31,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2008-02-01,2008-02-29,2008,172,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2008-02-01,2008-02-29,2008,286,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2008-02-01,2008-02-29,2008,36,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2008-02-01,2008-02-29,2008,15,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2008-02-01,2008-02-29,2008,69,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-00,SEARO
